"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-13",,,"    2",",,N","0.62",",,N",,,,,"0.0",",,N",,,,,,,,,"0.0",",,N",,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-16",,,,,,,"1.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-17",,,,,,,"0.05",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-20",,,,,,,"0.03",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-22",,,,,,,"0.17",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-26",,,,,,,"0.05",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-29",,,,,,,"0.22",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-04-30",,,,,,,"0.05",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-04",,,,,,,"0.77",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-05",,,,,,,"0.03",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-06",,,,,,,"0.38",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-09",,,"    2",",,N","0.09",",,N",,,,,"0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-10",,,,,,,"0.81",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-23",,,"    2",",,N","0.00",",,N",,,,,"0.0",",,N",,,,,,,,,"0.0",",,N",,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-24",,,,,,,"0.04",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-27",,,,,,,"0.24",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-29",,,,,,,"1.62",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-30",,,,,,,"0.36",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-05-31",,,,,,,"1.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-04",,,,,,,"0.19",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-06",,,"    2",",,N","0.08",",,N",,,,,"0.0",",,N",,,,,,,,,"0.0",",,N",,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-09",,,,,,,"1.06",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-13",,,,,,,"0.05",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-15",,,,,,,"0.35",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-20",,,,,,,"0.24",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-22",,,,,,,"0.34",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-23",,,,,,,"0.23",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-27",,,,,,,"0.07",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-06-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-01",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-03",,,,,,,"0.46",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-04",,,,,,,"0.09",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-05",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-06",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-07",,,,,,,"0.82",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-10",,,,,,,"0.51",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-12",,,,,,,"0.09",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-14",,,,,,,"0.03",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-15",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-17",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-18",,,,,,,"0.96",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-19",,,,,,,"0.04",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-20",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-21",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-23",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-24",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-25",,,,,,,"0.05",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-26",,,,,,,"0.14",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-27",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-28",,,,,,,"0.17",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-29",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-07-31",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-02",,,,,,,"0.58",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-05",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-08",,,,,,,"0.03",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-09",,,,,,,"0.02",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-12",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-15",,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-18",,,,,,,"0.01",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-19",,,,,,,"1.60",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-20",,,,,,,"0.03",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-22",,,,,,,"0.05",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-23",,,,,,,"2.37",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-24",,,,,,,"0.37",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-28",,,,,,,"2.12",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-30",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-08-31",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-02",,,,,,,"5.93",",,N",,,,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-08",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-10",,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-11",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-13",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-14",,,,,,,"0.03",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-15",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-16",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-18",,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-19",,,,,,,"0.02",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0037","YORKTOWN HEIGHTS 1.6 E, NY US","41.26961","-73.75164","132.9","2021-09-21",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
